Body1,Body2,Body1_Mass,Body2_Mass,Distance,Body1_KineticEnergy,Body2_KineticEnergy,PotentialEnergy,TotalOrbitalEnergy,SimTime
Earth,Moon,5.972000e+24,7.348000e+22,3.158568e+08,2.640882e+26,2.546991e+28,-9.272664e+28,-6.699264e+28,7.671674e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.159539e+08,2.636329e+26,2.544183e+28,-9.269813e+28,-6.699266e+28,7.673353e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.160510e+08,2.631784e+26,2.541380e+28,-9.266966e+28,-6.699268e+28,7.675031e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.161479e+08,2.627244e+26,2.538580e+28,-9.264123e+28,-6.699270e+28,7.676709e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.162448e+08,2.622712e+26,2.535785e+28,-9.261284e+28,-6.699272e+28,7.678388e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.163417e+08,2.618186e+26,2.532994e+28,-9.258450e+28,-6.699274e+28,7.680066e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.164384e+08,2.613666e+26,2.530206e+28,-9.255619e+28,-6.699276e+28,7.681744e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.165351e+08,2.609153e+26,2.527423e+28,-9.252793e+28,-6.699278e+28,7.683423e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.166316e+08,2.604647e+26,2.524644e+28,-9.249971e+28,-6.699280e+28,7.685101e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.167281e+08,2.600147e+26,2.521869e+28,-9.247152e+28,-6.699282e+28,7.686779e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.168246e+08,2.595653e+26,2.519097e+28,-9.244338e+28,-6.699284e+28,7.688457e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.169209e+08,2.591166e+26,2.516330e+28,-9.241528e+28,-6.699286e+28,7.690136e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.170172e+08,2.586685e+26,2.513567e+28,-9.238722e+28,-6.699289e+28,7.691814e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.171133e+08,2.582211e+26,2.510808e+28,-9.235920e+28,-6.699291e+28,7.693492e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.172094e+08,2.577744e+26,2.508052e+28,-9.233122e+28,-6.699293e+28,7.695171e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.173054e+08,2.573282e+26,2.505301e+28,-9.230328e+28,-6.699295e+28,7.696849e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.174014e+08,2.568828e+26,2.502554e+28,-9.227538e+28,-6.699297e+28,7.698527e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.174972e+08,2.564379e+26,2.499810e+28,-9.224753e+28,-6.699299e+28,7.700206e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.175930e+08,2.559937e+26,2.497071e+28,-9.221971e+28,-6.699301e+28,7.701884e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.176887e+08,2.555502e+26,2.494335e+28,-9.219193e+28,-6.699303e+28,7.703562e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.177843e+08,2.551073e+26,2.491604e+28,-9.216419e+28,-6.699305e+28,7.705241e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.178799e+08,2.546650e+26,2.488876e+28,-9.213649e+28,-6.699307e+28,7.706919e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.179753e+08,2.542233e+26,2.486152e+28,-9.210883e+28,-6.699309e+28,7.708597e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.180707e+08,2.537823e+26,2.483432e+28,-9.208121e+28,-6.699311e+28,7.710276e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.181660e+08,2.533419e+26,2.480717e+28,-9.205363e+28,-6.699313e+28,7.711954e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.182612e+08,2.529022e+26,2.478005e+28,-9.202609e+28,-6.699315e+28,7.713632e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.183563e+08,2.524631e+26,2.475297e+28,-9.199859e+28,-6.699317e+28,7.715311e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.184514e+08,2.520246e+26,2.472592e+28,-9.197113e+28,-6.699318e+28,7.716989e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.185464e+08,2.515868e+26,2.469892e+28,-9.194371e+28,-6.699320e+28,7.718667e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.186412e+08,2.511495e+26,2.467196e+28,-9.191633e+28,-6.699322e+28,7.720346e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.187361e+08,2.507129e+26,2.464503e+28,-9.188899e+28,-6.699324e+28,7.722024e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.188308e+08,2.502770e+26,2.461814e+28,-9.186168e+28,-6.699326e+28,7.723702e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.189255e+08,2.498416e+26,2.459129e+28,-9.183442e+28,-6.699328e+28,7.725381e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.190200e+08,2.494069e+26,2.456449e+28,-9.180719e+28,-6.699330e+28,7.727059e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.191145e+08,2.489728e+26,2.453771e+28,-9.178001e+28,-6.699332e+28,7.728737e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.192089e+08,2.485394e+26,2.451098e+28,-9.175286e+28,-6.699334e+28,7.730416e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.193033e+08,2.481065e+26,2.448429e+28,-9.172575e+28,-6.699336e+28,7.732094e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.193975e+08,2.476743e+26,2.445763e+28,-9.169868e+28,-6.699338e+28,7.733772e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.194917e+08,2.472427e+26,2.443101e+28,-9.167165e+28,-6.699340e+28,7.735451e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.195858e+08,2.468117e+26,2.440443e+28,-9.164466e+28,-6.699342e+28,7.737129e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.196798e+08,2.463813e+26,2.437789e+28,-9.161771e+28,-6.699344e+28,7.738807e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.197738e+08,2.459515e+26,2.435138e+28,-9.159079e+28,-6.699346e+28,7.740486e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.198676e+08,2.455224e+26,2.432492e+28,-9.156392e+28,-6.699348e+28,7.742164e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.199614e+08,2.450939e+26,2.429849e+28,-9.153708e+28,-6.699350e+28,7.743842e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.200551e+08,2.446659e+26,2.427210e+28,-9.151028e+28,-6.699352e+28,7.745521e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.201487e+08,2.442386e+26,2.424575e+28,-9.148352e+28,-6.699353e+28,7.747199e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.202423e+08,2.438119e+26,2.421943e+28,-9.145680e+28,-6.699355e+28,7.748877e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.203358e+08,2.433859e+26,2.419315e+28,-9.143011e+28,-6.699357e+28,7.750556e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.204291e+08,2.429604e+26,2.416691e+28,-9.140347e+28,-6.699359e+28,7.752234e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.205224e+08,2.425355e+26,2.414071e+28,-9.137686e+28,-6.699361e+28,7.753912e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.206157e+08,2.421113e+26,2.411455e+28,-9.135029e+28,-6.699363e+28,7.755591e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.207088e+08,2.416876e+26,2.408842e+28,-9.132376e+28,-6.699365e+28,7.757269e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.208019e+08,2.412645e+26,2.406233e+28,-9.129726e+28,-6.699367e+28,7.758947e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.208949e+08,2.408421e+26,2.403628e+28,-9.127081e+28,-6.699369e+28,7.760626e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.209878e+08,2.404203e+26,2.401026e+28,-9.124439e+28,-6.699371e+28,7.762304e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.210806e+08,2.399990e+26,2.398428e+28,-9.121801e+28,-6.699372e+28,7.763982e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.211734e+08,2.395784e+26,2.395834e+28,-9.119166e+28,-6.699374e+28,7.765660e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.212661e+08,2.391583e+26,2.393244e+28,-9.116536e+28,-6.699376e+28,7.767339e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.213587e+08,2.387389e+26,2.390657e+28,-9.113909e+28,-6.699378e+28,7.769017e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.214512e+08,2.383200e+26,2.388074e+28,-9.111286e+28,-6.699380e+28,7.770695e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.215436e+08,2.379018e+26,2.385494e+28,-9.108666e+28,-6.699382e+28,7.772374e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.216360e+08,2.374841e+26,2.382919e+28,-9.106051e+28,-6.699384e+28,7.774052e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.217283e+08,2.370671e+26,2.380346e+28,-9.103439e+28,-6.699386e+28,7.775730e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.218205e+08,2.366506e+26,2.377778e+28,-9.100831e+28,-6.699387e+28,7.777409e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.219126e+08,2.362348e+26,2.375213e+28,-9.098226e+28,-6.699389e+28,7.779087e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.220046e+08,2.358195e+26,2.372652e+28,-9.095625e+28,-6.699391e+28,7.780765e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.220966e+08,2.354048e+26,2.370095e+28,-9.093028e+28,-6.699393e+28,7.782444e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.221885e+08,2.349907e+26,2.367541e+28,-9.090435e+28,-6.699395e+28,7.784122e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.222803e+08,2.345772e+26,2.364991e+28,-9.087845e+28,-6.699397e+28,7.785800e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.223720e+08,2.341643e+26,2.362444e+28,-9.085259e+28,-6.699398e+28,7.787479e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.224637e+08,2.337519e+26,2.359901e+28,-9.082677e+28,-6.699400e+28,7.789157e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.225553e+08,2.333402e+26,2.357362e+28,-9.080098e+28,-6.699402e+28,7.790835e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.226468e+08,2.329290e+26,2.354826e+28,-9.077523e+28,-6.699404e+28,7.792514e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.227382e+08,2.325184e+26,2.352294e+28,-9.074952e+28,-6.699406e+28,7.794192e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.228295e+08,2.321085e+26,2.349766e+28,-9.072384e+28,-6.699408e+28,7.795870e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.229208e+08,2.316990e+26,2.347241e+28,-9.069820e+28,-6.699409e+28,7.797549e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.230120e+08,2.312902e+26,2.344719e+28,-9.067260e+28,-6.699411e+28,7.799227e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.231031e+08,2.308820e+26,2.342202e+28,-9.064703e+28,-6.699413e+28,7.800905e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.231941e+08,2.304743e+26,2.339688e+28,-9.062150e+28,-6.699415e+28,7.802584e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.232851e+08,2.300672e+26,2.337177e+28,-9.059600e+28,-6.699417e+28,7.804262e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.233759e+08,2.296607e+26,2.334670e+28,-9.057055e+28,-6.699419e+28,7.805940e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.234667e+08,2.292548e+26,2.332166e+28,-9.054512e+28,-6.699420e+28,7.807619e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.235574e+08,2.288494e+26,2.329667e+28,-9.051974e+28,-6.699422e+28,7.809297e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.236481e+08,2.284446e+26,2.327170e+28,-9.049439e+28,-6.699424e+28,7.810975e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.237386e+08,2.280404e+26,2.324677e+28,-9.046907e+28,-6.699426e+28,7.812654e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.238291e+08,2.276368e+26,2.322188e+28,-9.044379e+28,-6.699428e+28,7.814332e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.239195e+08,2.272337e+26,2.319702e+28,-9.041855e+28,-6.699429e+28,7.816010e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.240099e+08,2.268312e+26,2.317220e+28,-9.039334e+28,-6.699431e+28,7.817689e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.241001e+08,2.264293e+26,2.314741e+28,-9.036817e+28,-6.699433e+28,7.819367e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.241903e+08,2.260279e+26,2.312266e+28,-9.034303e+28,-6.699435e+28,7.821045e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.242804e+08,2.256271e+26,2.309794e+28,-9.031793e+28,-6.699436e+28,7.822724e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.243704e+08,2.252269e+26,2.307326e+28,-9.029287e+28,-6.699438e+28,7.824402e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.244603e+08,2.248272e+26,2.304861e+28,-9.026784e+28,-6.699440e+28,7.826080e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.245502e+08,2.244281e+26,2.302400e+28,-9.024285e+28,-6.699442e+28,7.827759e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.246400e+08,2.240296e+26,2.299942e+28,-9.021789e+28,-6.699444e+28,7.829437e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.247297e+08,2.236317e+26,2.297488e+28,-9.019296e+28,-6.699445e+28,7.831115e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.248193e+08,2.232343e+26,2.295037e+28,-9.016808e+28,-6.699447e+28,7.832794e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.249089e+08,2.228374e+26,2.292590e+28,-9.014322e+28,-6.699449e+28,7.834472e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.249984e+08,2.224412e+26,2.290146e+28,-9.011841e+28,-6.699451e+28,7.836150e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.250878e+08,2.220454e+26,2.287705e+28,-9.009362e+28,-6.699452e+28,7.837829e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.251771e+08,2.216503e+26,2.285268e+28,-9.006888e+28,-6.699454e+28,7.839507e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.252663e+08,2.212557e+26,2.282835e+28,-9.004416e+28,-6.699456e+28,7.841185e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.253555e+08,2.208616e+26,2.280405e+28,-9.001949e+28,-6.699458e+28,7.842864e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.254446e+08,2.204682e+26,2.277978e+28,-8.999484e+28,-6.699459e+28,7.844542e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.255336e+08,2.200752e+26,2.275555e+28,-8.997024e+28,-6.699461e+28,7.846220e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.256225e+08,2.196829e+26,2.273135e+28,-8.994566e+28,-6.699463e+28,7.847898e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.257114e+08,2.192910e+26,2.270719e+28,-8.992112e+28,-6.699465e+28,7.849577e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.258002e+08,2.188998e+26,2.268306e+28,-8.989662e+28,-6.699466e+28,7.851255e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.258889e+08,2.185091e+26,2.265896e+28,-8.987215e+28,-6.699468e+28,7.852933e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.259775e+08,2.181189e+26,2.263490e+28,-8.984772e+28,-6.699470e+28,7.854612e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.260661e+08,2.177293e+26,2.261087e+28,-8.982332e+28,-6.699471e+28,7.856290e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.261545e+08,2.173402e+26,2.258688e+28,-8.979895e+28,-6.699473e+28,7.857968e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.262429e+08,2.169517e+26,2.256292e+28,-8.977462e+28,-6.699475e+28,7.859647e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.263312e+08,2.165637e+26,2.253899e+28,-8.975032e+28,-6.699477e+28,7.861325e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.264195e+08,2.161763e+26,2.251510e+28,-8.972606e+28,-6.699478e+28,7.863003e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.265077e+08,2.157895e+26,2.249124e+28,-8.970183e+28,-6.699480e+28,7.864682e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.265957e+08,2.154031e+26,2.246741e+28,-8.967763e+28,-6.699482e+28,7.866360e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.266838e+08,2.150173e+26,2.244362e+28,-8.965347e+28,-6.699483e+28,7.868038e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.267717e+08,2.146321e+26,2.241986e+28,-8.962935e+28,-6.699485e+28,7.869717e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.268596e+08,2.142474e+26,2.239614e+28,-8.960525e+28,-6.699487e+28,7.871395e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.269473e+08,2.138633e+26,2.237245e+28,-8.958120e+28,-6.699489e+28,7.873073e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.270351e+08,2.134796e+26,2.234879e+28,-8.955717e+28,-6.699490e+28,7.874752e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.271227e+08,2.130966e+26,2.232517e+28,-8.953318e+28,-6.699492e+28,7.876430e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.272102e+08,2.127140e+26,2.230157e+28,-8.950922e+28,-6.699494e+28,7.878108e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.272977e+08,2.123320e+26,2.227802e+28,-8.948530e+28,-6.699495e+28,7.879787e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.273851e+08,2.119506e+26,2.225449e+28,-8.946141e+28,-6.699497e+28,7.881465e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.274724e+08,2.115697e+26,2.223100e+28,-8.943755e+28,-6.699499e+28,7.883143e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.275597e+08,2.111893e+26,2.220754e+28,-8.941373e+28,-6.699500e+28,7.884822e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.276469e+08,2.108094e+26,2.218411e+28,-8.938994e+28,-6.699502e+28,7.886500e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.277340e+08,2.104301e+26,2.216072e+28,-8.936619e+28,-6.699504e+28,7.888178e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.278210e+08,2.100513e+26,2.213736e+28,-8.934247e+28,-6.699505e+28,7.889857e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.279079e+08,2.096731e+26,2.211403e+28,-8.931878e+28,-6.699507e+28,7.891535e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.279948e+08,2.092954e+26,2.209074e+28,-8.929512e+28,-6.699509e+28,7.893213e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.280816e+08,2.089182e+26,2.206748e+28,-8.927150e+28,-6.699510e+28,7.894892e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.281683e+08,2.085415e+26,2.204425e+28,-8.924791e+28,-6.699512e+28,7.896570e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.282549e+08,2.081654e+26,2.202105e+28,-8.922435e+28,-6.699514e+28,7.898248e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.283415e+08,2.077898e+26,2.199789e+28,-8.920083e+28,-6.699515e+28,7.899927e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.284280e+08,2.074147e+26,2.197476e+28,-8.917734e+28,-6.699517e+28,7.901605e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.285144e+08,2.070402e+26,2.195166e+28,-8.915388e+28,-6.699519e+28,7.903283e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.286007e+08,2.066661e+26,2.192859e+28,-8.913046e+28,-6.699520e+28,7.904962e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.286870e+08,2.062926e+26,2.190556e+28,-8.910707e+28,-6.699522e+28,7.906640e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.287732e+08,2.059197e+26,2.188256e+28,-8.908371e+28,-6.699524e+28,7.908318e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.288593e+08,2.055472e+26,2.185959e+28,-8.906039e+28,-6.699525e+28,7.909997e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.289453e+08,2.051753e+26,2.183665e+28,-8.903709e+28,-6.699527e+28,7.911675e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.290313e+08,2.048039e+26,2.181375e+28,-8.901383e+28,-6.699528e+28,7.913353e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.291171e+08,2.044330e+26,2.179087e+28,-8.899061e+28,-6.699530e+28,7.915032e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.292029e+08,2.040627e+26,2.176803e+28,-8.896741e+28,-6.699532e+28,7.916710e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.292887e+08,2.036928e+26,2.174522e+28,-8.894425e+28,-6.699533e+28,7.918388e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.293743e+08,2.033235e+26,2.172245e+28,-8.892112e+28,-6.699535e+28,7.920067e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.294599e+08,2.029547e+26,2.169970e+28,-8.889802e+28,-6.699537e+28,7.921745e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.295454e+08,2.025864e+26,2.167699e+28,-8.887496e+28,-6.699538e+28,7.923423e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.296308e+08,2.022186e+26,2.165431e+28,-8.885193e+28,-6.699540e+28,7.925101e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.297162e+08,2.018514e+26,2.163166e+28,-8.882893e+28,-6.699541e+28,7.926780e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.298015e+08,2.014846e+26,2.160904e+28,-8.880596e+28,-6.699543e+28,7.928458e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.298867e+08,2.011184e+26,2.158646e+28,-8.878302e+28,-6.699545e+28,7.930136e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.299718e+08,2.007527e+26,2.156390e+28,-8.876012e+28,-6.699546e+28,7.931815e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.300568e+08,2.003875e+26,2.154138e+28,-8.873725e+28,-6.699548e+28,7.933493e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.301418e+08,2.000228e+26,2.151889e+28,-8.871441e+28,-6.699549e+28,7.935171e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.302267e+08,1.996586e+26,2.149643e+28,-8.869160e+28,-6.699551e+28,7.936850e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.303115e+08,1.992950e+26,2.147400e+28,-8.866882e+28,-6.699553e+28,7.938528e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.303963e+08,1.989318e+26,2.145161e+28,-8.864608e+28,-6.699554e+28,7.940206e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.304809e+08,1.985692e+26,2.142924e+28,-8.862337e+28,-6.699556e+28,7.941885e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.305655e+08,1.982070e+26,2.140691e+28,-8.860069e+28,-6.699557e+28,7.943563e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.306501e+08,1.978454e+26,2.138461e+28,-8.857804e+28,-6.699559e+28,7.945241e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.307345e+08,1.974842e+26,2.136233e+28,-8.855542e+28,-6.699561e+28,7.946920e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.308189e+08,1.971236e+26,2.134009e+28,-8.853284e+28,-6.699562e+28,7.948598e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.309032e+08,1.967635e+26,2.131788e+28,-8.851029e+28,-6.699564e+28,7.950276e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.309874e+08,1.964039e+26,2.129571e+28,-8.848776e+28,-6.699565e+28,7.951955e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.310715e+08,1.960448e+26,2.127356e+28,-8.846527e+28,-6.699567e+28,7.953633e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.311556e+08,1.956862e+26,2.125144e+28,-8.844282e+28,-6.699568e+28,7.955311e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.312396e+08,1.953281e+26,2.122936e+28,-8.842039e+28,-6.699570e+28,7.956990e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.313235e+08,1.949704e+26,2.120731e+28,-8.839799e+28,-6.699572e+28,7.958668e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.314074e+08,1.946133e+26,2.118528e+28,-8.837563e+28,-6.699573e+28,7.960346e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.314911e+08,1.942567e+26,2.116329e+28,-8.835329e+28,-6.699575e+28,7.962025e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.315748e+08,1.939006e+26,2.114133e+28,-8.833099e+28,-6.699576e+28,7.963703e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.316585e+08,1.935450e+26,2.111940e+28,-8.830872e+28,-6.699578e+28,7.965381e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.317420e+08,1.931899e+26,2.109750e+28,-8.828648e+28,-6.699579e+28,7.967060e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.318255e+08,1.928353e+26,2.107563e+28,-8.826427e+28,-6.699581e+28,7.968738e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.319089e+08,1.924812e+26,2.105379e+28,-8.824210e+28,-6.699583e+28,7.970416e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.319922e+08,1.921275e+26,2.103198e+28,-8.821995e+28,-6.699584e+28,7.972095e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.320754e+08,1.917744e+26,2.101020e+28,-8.819783e+28,-6.699586e+28,7.973773e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.321586e+08,1.914218e+26,2.098845e+28,-8.817575e+28,-6.699587e+28,7.975451e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.322417e+08,1.910696e+26,2.096674e+28,-8.815369e+28,-6.699589e+28,7.977130e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.323247e+08,1.907179e+26,2.094505e+28,-8.813167e+28,-6.699590e+28,7.978808e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.324077e+08,1.903668e+26,2.092339e+28,-8.810968e+28,-6.699592e+28,7.980486e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.324906e+08,1.900161e+26,2.090177e+28,-8.808772e+28,-6.699593e+28,7.982165e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.325734e+08,1.896659e+26,2.088017e+28,-8.806579e+28,-6.699595e+28,7.983843e+05
Earth,Moon,5.972000e+24,7.348000e+22,3.326561e+08,1.893162e+26,2.085860e+28,-8.804389e+28,-6.699596e+28,7.985521e+05
