timestamp,body_name,planet_x,planet_y,planet_z,planet_vx,planet_vy,planet_vz,craft_name,craft_x,craft_y,craft_z,craft_vx,craft_vy,craft_vz,,system_energy
2475388.323347,Earth,339335.376549,28975680.806838,0.000000,4.663421,0.903537,0.000000,,,,,,,,,-37886834037040926231378264064.000000,
2475388.323347,Moon,356390986.034630,172326757.926041,0.000000,-379.425424,948.486422,0.000000,,,,,,,,,-37886834037040926231378264064.000000,
2488348.373057,Earth,402352.706663,28988463.745714,0.000000,5.060483,1.071421,0.000000,,,,,,,,,-37886834037040671144680620032.000000,
2488348.373057,Moon,351263768.339608,184531883.211988,0.000000,-411.731125,934.827011,0.000000,,,,,,,,,-37886834037040671144680620032.000000,
2501308.482767,Earth,470478.154773,29003511.148134,0.000000,5.451582,1.252946,0.000000,,,,,,,,,-37886834037039510060401688576.000000,
2501308.482767,Moon,345720943.811811,196552828.474492,0.000000,-443.551730,920.057794,0.000000,,,,,,,,,-37886834037039510060401688576.000000,
2514268.542478,Earth,543630.837814,29020998.336338,0.000000,5.836251,1.447903,0.000000,,,,,,,,,-37886834037038203840587890688.000000,
2514268.542478,Moon,339769093.261380,208375216.721105,0.000000,-474.849180,904.195704,0.000000,,,,,,,,,-37886834037038203840587890688.000000,
2527228.662188,Earth,621725.095240,29041098.131470,0.000000,6.214035,1.656071,0.000000,,,,,,,,,-37886834037048007086261141504.000000,
2527228.662188,Moon,333415186.203869,219985099.292964,0.000000,-505.586502,887.258681,0.000000,,,,,,,,,-37886834037048007086261141504.000000,
2540188.691898,Earth,704667.835111,29063979.981135,0.000000,6.584481,1.877212,0.000000,,,,,,,,,-37886834037048073056958808064.000000,
2540188.691898,Moon,326666796.788271,231368536.289641,0.000000,-535.726701,869.266248,0.000000,,,,,,,,,-37886834037048073056958808064.000000,
2553148.711609,Earth,792361.556231,29089810.506342,0.000000,6.947147,2.111073,0.000000,,,,,,,,,-37886834037048574434261073920.000000,
2553148.711609,Moon,319531857.909380,242512052.848219,0.000000,-565.233963,850.238862,0.000000,,,,,,,,,-37886834037048574434261073920.000000,
2566108.801319,Earth,884703.192738,29118753.029012,0.000000,7.301602,2.357388,0.000000,,,,,,,,,-37886834037052136851935068160.000000,
2566108.801319,Moon,312018755.214776,253402442.526147,0.000000,-594.073131,830.198167,0.000000,,,,,,,,,-37886834037052136851935068160.000000,
2579068.841029,Earth,981582.688745,29150966.867132,0.000000,7.647417,2.615873,0.000000,,,,,,,,,-37886834037052031298818801664.000000,
2579068.841029,Moon,304136443.074384,264026620.248978,0.000000,-622.209319,809.167308,0.000000,,,,,,,,,-37886834037052031298818801664.000000,
2592028.990740,Earth,1082886.603758,29186608.270918,0.000000,7.984179,2.886234,0.000000,,,,,,,,,-37886834037061113264864231424.000000,
2592028.990740,Moon,295894151.236699,274372036.702665,0.000000,-649.609005,787.170151,0.000000,,,,,,,,,-37886834037061113264864231424.000000,
2604989.410450,Earth,1188496.377972,29225829.731376,0.000000,8.311487,3.168165,0.000000,,,,,,,,,-37886834037052128055842045952.000000,
2604989.410450,Moon,287301525.967797,284426448.429915,0.000000,-676.239421,764.231669,0.000000,,,,,,,,,-37886834037052128055842045952.000000,
2617949.510160,Earth,1298281.974401,29268777.221149,0.000000,8.628929,3.461328,0.000000,,,,,,,,,-37886834037053597003376754688.000000,
2617949.510160,Moon,278369147.340324,294177375.820522,0.000000,-702.067118,740.379322,0.000000,,,,,,,,,-37886834037053597003376754688.000000,
2630909.569871,Earth,1412115.322088,29315594.993826,0.000000,8.936126,3.765391,0.000000,,,,,,,,,-37886834037049660751749316608.000000,
2630909.569871,Moon,269107435.466957,303613368.270098,0.000000,-727.061319,715.640144,0.000000,,,,,,,,,-37886834037049660751749316608.000000,
2643869.649581,Earth,1529861.745732,29366422.268716,0.000000,9.232706,4.080004,0.000000,,,,,,,,,-37886834037055312241516085248.000000,
2643869.649581,Moon,259527347.803079,312723159.933626,0.000000,-751.191676,690.042610,0.000000,,,,,,,,,-37886834037055312241516085248.000000,
2656829.679291,Earth,1651380.626043,29421393.130507,0.000000,9.518304,4.404801,0.000000,,,,,,,,,-37886834037053003267097755648.000000,
2656829.679291,Moon,249640325.419224,321495769.868976,0.000000,-774.428544,663.616497,0.000000,,,,,,,,,-37886834037053003267097755648.000000,
2669789.729002,Earth,1776528.012057,29480637.432763,0.000000,9.792572,4.739406,0.000000,,,,,,,,,-37886834037048029076493697024.000000,
2669789.729002,Moon,239458080.457450,329920704.467288,0.000000,-796.743512,636.392319,0.000000,,,,,,,,,-37886834037048029076493697024.000000,
2682749.788712,Earth,1905154.759895,29544279.753664,0.000000,10.055170,5.083431,0.000000,,,,,,,,,-37886834037048226988586696704.000000,
2682749.788712,Moon,228992747.566101,337987817.575064,0.000000,-818.109037,608.401738,0.000000,,,,,,,,,-37886834037048226988586696704.000000,
2695709.958422,Earth,2037108.546962,29612440.139063,0.000000,10.305776,5.436478,0.000000,,,,,,,,,-37886834037049924634539982848.000000,
2695709.958422,Moon,218256720.020196,345687444.218691,0.000000,-838.498797,579.677132,0.000000,,,,,,,,,-37886834037049924634539982848.000000,
2708670.068133,Earth,2172230.167497,29685231.947030,0.000000,10.544073,5.798130,0.000000,,,,,,,,,-37886834037053403489330266112.000000,
2708670.068133,Moon,207262951.122996,353010187.615717,0.000000,-857.887132,550.252403,0.000000,,,,,,,,,-37886834037053403489330266112.000000,
2721630.137843,Earth,2310358.344777,29762764.049120,0.000000,10.769764,6.167964,0.000000,,,,,,,,,-37886834037050272080214360064.000000,
2721630.137843,Moon,196024562.675726,359947210.195752,0.000000,-876.249811,520.161934,0.000000,,,,,,,,,-37886834037050272080214360064.000000,
2734590.237553,Earth,2451328.597969,29845140.119642,0.000000,10.982566,6.545549,0.000000,,,,,,,,,-37886834037039963059192332288.000000,
2734590.237553,Moon,184554937.172174,366490148.346904,0.000000,-893.563816,489.440844,0.000000,,,,,,,,,-37886834037039963059192332288.000000,
2747550.257264,Earth,2594970.903418,29932457.005852,0.000000,11.182208,6.930438,0.000000,,,,,,,,,-37886834037040552397424820224.000000,
2747550.257264,Moon,172867908.081620,372631009.960085,0.000000,-909.807067,458.125499,0.000000,,,,,,,,,-37886834037040552397424820224.000000,
2760510.266974,Earth,2741113.801066,30024806.888445,0.000000,11.368435,7.322180,0.000000,,,,,,,,,-37886834037044493047098769408.000000,
2760510.266974,Moon,160977425.741784,378362366.567160,0.000000,-924.958938,426.252618,0.000000,,,,,,,,,-37886834037044493047098769408.000000,
2773470.316684,Earth,2889582.451972,30122275.966794,0.000000,11.541010,7.720313,0.000000,,,,,,,,,-37886834037047901533144875008.000000,
2773470.316684,Moon,148897715.403308,383677255.912453,0.000000,-939.000000,393.859709,0.000000,,,,,,,,,-37886834037047901533144875008.000000,
2786430.356395,Earth,3040197.876995,30224943.657506,0.000000,11.699708,8.124365,0.000000,,,,,,,,,-37886834037039989447471398912.000000,
2786430.356395,Moon,136643339.171728,388569165.400091,0.000000,-951.911979,360.985229,0.000000,,,,,,,,,-37886834037039989447471398912.000000,
2799390.506105,Earth,3192780.279933,30332884.587398,0.000000,11.844322,8.533860,0.000000,,,,,,,,,-37886834037036594155564826624.000000,
2799390.506105,Moon,124228925.630600,393032145.880652,0.000000,-963.678065,327.667872,0.000000,,,,,,,,,-37886834037036594155564826624.000000,
2812350.545815,Earth,3347143.267034,30446164.276923,0.000000,11.974658,8.948304,0.000000,,,,,,,,,-37886834037035463857611472896.000000,
2812350.545815,Moon,111669640.153281,397060641.637521,0.000000,-974.282466,293.947825,0.000000,,,,,,,,,-37886834037035463857611472896.000000,
2825310.675525,Earth,3503103.034291,30564845.456736,0.000000,12.090543,9.367210,0.000000,,,,,,,,,-37886834037036066389983494144.000000,
2825310.675525,Moon,98980437.406312,400649753.177289,0.000000,-983.711103,259.864774,0.000000,,,,,,,,,-37886834037036066389983494144.000000,
2838270.865236,Earth,3660470.904064,30688982.494128,0.000000,12.191818,9.790077,0.000000,,,,,,,,,-37886834037037187891843825664.000000,
2838270.865236,Moon,86176668.584790,403795026.407039,0.000000,-991.951059,225.459530,0.000000,,,,,,,,,-37886834037037187891843825664.000000,
2851230.974946,Earth,3819054.889950,30818622.054557,0.000000,12.278342,10.216391,0.000000,,,,,,,,,-37886834037045878431749767168.000000,
2851230.974946,Moon,73273954.091571,406492521.450610,0.000000,-998.990770,190.773695,0.000000,,,,,,,,,-37886834037045878431749767168.000000,
2864191.024656,Earth,3978663.219957,30953805.664234,0.000000,12.349990,10.645643,0.000000,,,,,,,,,-37886834037044915259563835392.000000,
2864191.024656,Moon,60287896.884685,408738880.091195,0.000000,-1004.820201,155.848891,0.000000,,,,,,,,,-37886834037044915259563835392.000000,
2877151.684367,Earth,4139110.708944,31094575.412846,0.000000,12.406659,11.077338,0.000000,,,,,,,,,-37886834037045548578261434368.000000,
2877151.684367,Moon,47233564.002538,410531362.566724,0.000000,-1009.430946,120.725367,0.000000,,,,,,,,,-37886834037045548578261434368.000000,
2890111.754077,Earth,4300187.751165,31240946.296820,0.000000,12.448257,11.510913,0.000000,,,,,,,,,-37886834037044242358447636480.000000,
2890111.754077,Moon,34128009.393298,411867522.337343,0.000000,-1012.815397,85.448791,0.000000,,,,,,,,,-37886834037044242358447636480.000000,
2903071.763787,Earth,4461705.113072,31392945.115775,0.000000,12.474715,11.945862,0.000000,,,,,,,,,-37886834037045865237610233856.000000,
2903071.763787,Moon,20986629.482012,412745720.591753,0.000000,-1014.968075,50.060444,0.000000,,,,,,,,,-37886834037045865237610233856.000000,
2916032.033498,Earth,4623470.225002,31550590.164961,0.000000,12.485982,12.381668,0.000000,,,,,,,,,-37886834037046159906726477824.000000,
2916032.033498,Moon,7825092.126685,413164795.831471,0.000000,-1015.884777,14.602409,0.000000,,,,,,,,,-37886834037046159906726477824.000000,
2928992.143208,Earth,4785280.726675,31713883.953364,0.000000,12.482023,12.817786,0.000000,,,,,,,,,-37886834037045992780959055872.000000,
2928992.143208,Moon,-5340138.229951,413124114.680131,0.000000,-1015.562727,-20.881010,0.000000,,,,,,,,,-37886834037045992780959055872.000000,
2941952.202918,Earth,4946940.556415,31882828.395552,0.000000,12.462825,13.253687,0.000000,,,,,,,,,-37886834037044233562354614272.000000,
2941952.202918,Moon,-18493109.612906,412623633.784718,0.000000,-1014.000730,-56.346812,0.000000,,,,,,,,,-37886834037044233562354614272.000000,
2954912.222629,Earth,5108252.334829,32057417.323814,0.000000,12.428391,13.688838,0.000000,,,,,,,,,-37886834037041128541517774848.000000,
2954912.222629,Moon,-31617762.834560,411663865.182698,0.000000,-1011.199089,-91.751634,0.000000,,,,,,,,,-37886834037041128541517774848.000000,
2967872.322339,Earth,5269020.214563,32237639.226075,0.000000,12.378743,14.122711,0.000000,,,,,,,,,-37886834037041071366913130496.000000,
2967872.322339,Moon,-44698163.357229,410245868.159840,0.000000,-1007.159588,-127.052376,0.000000,,,,,,,,,-37886834037041071366913130496.000000,
2980832.362049,Earth,5429045.530173,32423472.096525,0.000000,12.313922,14.554766,0.000000,,,,,,,,,-37886834037040631562262020096.000000,
2980832.362049,Moon,-57718147.357901,408371290.073341,0.000000,-1001.885613,-162.205239,0.000000,,,,,,,,,-37886834037040631562262020096.000000,
2993792.381760,Earth,5588132.510794,32614889.474377,0.000000,12.233988,14.984472,0.000000,,,,,,,,,-37886834037041335249703796736.000000,
2993792.381760,Moon,-70661786.522163,406042324.706527,0.000000,-995.382038,-197.166993,0.000000,,,,,,,,,-37886834037041335249703796736.000000,
3006752.501470,Earth,5746087.246262,32811859.306006,0.000000,12.139019,15.411302,0.000000,,,,,,,,,-37886834037042566702726905856.000000,
3006752.501470,Moon,-83513303.925983,403261702.647305,0.000000,-987.655204,-231.894737,0.000000,,,,,,,,,-37886834037042566702726905856.000000,
3019712.581180,Earth,5902713.791729,33014338.753765,0.000000,12.029115,15.834722,0.000000,,,,,,,,,-37886834037041915791843262464.000000,
3019712.581180,Moon,-96256757.099554,400032766.173334,0.000000,-978.713137,-266.345058,0.000000,,,,,,,,,-37886834037041915791843262464.000000,
3032672.610891,Earth,6057819.199015,33222280.018317,0.000000,11.904390,16.254206,0.000000,,,,,,,,,-37886834037038771188587823104.000000,
3032672.610891,Moon,-108876447.387844,396359394.115695,0.000000,-968.565334,-300.475128,0.000000,,,,,,,,,-37886834037038771188587823104.000000,
3045632.680601,Earth,6211213.337495,33435630.156050,0.000000,11.764981,16.669234,0.000000,,,,,,,,,-37886834037040147777145798656.000000,
3045632.680601,Moon,-121356905.377746,392245986.054014,0.000000,-957.222737,-334.242674,0.000000,,,,,,,,,-37886834037040147777145798656.000000,
3058592.750311,Earth,6362706.390873,33654327.407490,0.000000,11.611042,17.079287,0.000000,,,,,,,,,-37886834037035934448588161024.000000,
3058592.750311,Moon,-133682687.230943,387697525.984071,0.000000,-944.697904,-367.605426,0.000000,,,,,,,,,-37886834037035934448588161024.000000,
3071552.810022,Earth,6512111.026094,33878303.786918,0.000000,11.442745,17.483852,0.000000,,,,,,,,,-37886834037036853640308981760.000000,
3071552.810022,Moon,-145838551.150297,382719535.141778,0.000000,-931.004889,-400.521599,0.000000,,,,,,,,,-37886834037036853640308981760.000000,
3084513.269732,Earth,6659247.003338,34107492.187260,0.000000,11.260274,17.882432,0.000000,,,,,,,,,-37886834037044902065424302080.000000,
3084513.269732,Moon,-157809832.458673,377317892.514659,0.000000,-916.158751,-432.950911,0.000000,,,,,,,,,-37886834037044902065424302080.000000,
3097473.309442,Earth,6803922.747781,34341797.128856,0.000000,11.063853,18.274502,0.000000,,,,,,,,,-37886834037049462839656316928.000000,
3097473.309442,Moon,-169580944.240260,371499528.481554,0.000000,-900.177467,-464.850526,0.000000,,,,,,,,,-37886834037049462839656316928.000000,
3110433.389152,Earth,6945964.064473,34581139.284709,0.000000,10.853700,18.659582,0.000000,,,,,,,,,-37886834037045755286447456256.000000,
3110433.389152,Moon,-181137713.640828,365271367.367681,0.000000,-883.079026,-496.181387,0.000000,,,,,,,,,-37886834037045755286447456256.000000,
3123393.538863,Earth,7085194.874547,34825425.498355,0.000000,10.630061,19.037185,0.000000,,,,,,,,,-37886834037053816905702309888.000000,
3123393.538863,Moon,-192465814.526954,358641019.231586,0.000000,-864.883338,-526.903971,0.000000,,,,,,,,,-37886834037053816905702309888.000000,
3136353.578573,Earth,7221440.179471,35074552.328261,0.000000,10.393203,19.406829,0.000000,,,,,,,,,-37886834037053311130353532928.000000,
3136353.578573,Moon,-203551008.663233,351616716.326096,0.000000,-845.612058,-556.978950,0.000000,,,,,,,,,-37886834037053311130353532928.000000,
3149313.958283,Earth,7354535.067078,35328422.383919,0.000000,10.143397,19.768057,0.000000,,,,,,,,,-37886834037054916417330085888.000000,
3149313.958283,Moon,-214379878.461803,344206842.440475,0.000000,-825.287305,-586.369181,0.000000,,,,,,,,,-37886834037054916417330085888.000000,
3162274.027994,Earth,7484307.037182,35586910.764648,0.000000,9.880952,20.120391,0.000000,,,,,,,,,-37886834037053522236586065920.000000,
3162274.027994,Moon,-224938388.957761,336420895.447089,0.000000,-803.934297,-615.035806,0.000000,,,,,,,,,-37886834037053522236586065920.000000,
3175234.067704,Earth,7610597.176916,35849904.802347,0.000000,9.606179,20.463391,0.000000,,,,,,,,,-37886834037058241340492480512.000000,
3175234.067704,Moon,-235213610.678166,328268328.411013,0.000000,-781.578182,-642.942939,0.000000,,,,,,,,,-37886834037058241340492480512.000000,
3188194.237414,Earth,7733249.335954,36117283.975062,0.000000,9.319404,20.796622,0.000000,,,,,,,,,-37886834037051340805516558336.000000,
3188194.237414,Moon,-245192838.916176,319759110.762684,0.000000,-758.245574,-670.055274,0.000000,,,,,,,,,-37886834037051340805516558336.000000,
3201154.307125,Earth,7852108.046485,36388914.130391,0.000000,9.020978,21.119651,0.000000,,,,,,,,,-37886834037050782253609648128.000000,
3201154.307125,Moon,-254863424.495337,310903922.353638,0.000000,-733.965092,-696.337633,0.000000,,,,,,,,,-37886834037050782253609648128.000000,
3214114.516835,Earth,7967026.805836,36664665.445835,0.000000,8.711260,21.432072,0.000000,,,,,,,,,-37886834037050830632121270272.000000,
3214114.516835,Moon,-264213447.661510,301713571.085064,0.000000,-708.765761,-721.756804,0.000000,,,,,,,,,-37886834037050830632121270272.000000,
3227074.526545,Earth,8077858.738186,36944390.504568,0.000000,8.390634,21.733474,0.000000,,,,,,,,,-37886834037051490339097935872.000000,
3227074.526545,Moon,-273230958.300114,292199703.609010,0.000000,-682.678962,-746.279475,0.000000,,,,,,,,,-37886834037051490339097935872.000000,
3240034.766256,Earth,8184468.603564,37227953.329686,0.000000,8.059481,22.023479,0.000000,,,,,,,,,-37886834037065819174631112704.000000,
3240034.766256,Moon,-281904953.013025,282373822.741784,0.000000,-655.735741,-769.874901,0.000000,,,,,,,,,-37886834037065819174631112704.000000,
3252994.845966,Earth,8286719.434895,37515195.213291,0.000000,7.718219,22.301705,0.000000,,,,,,,,,-37886834037064583323561492480.000000,
3252994.845966,Moon,-290224287.881349,272248442.699799,0.000000,-627.969978,-792.511950,0.000000,,,,,,,,,-37886834037064583323561492480.000000,
3265954.875676,Earth,8384483.840703,37805963.548980,0.000000,7.367265,22.567796,0.000000,,,,,,,,,-37886834037063312288119783424.000000,
3265954.875676,Moon,-298178598.076590,261836092.269286,0.000000,-599.415648,-814.161612,0.000000,,,,,,,,,-37886834037063312288119783424.000000,
3278914.885387,Earth,8477639.252386,38100099.469859,0.000000,7.007052,22.821407,0.000000,,,,,,,,,-37886834037060532722724765696.000000,
3278914.885387,Moon,-305757911.168775,251149727.842566,0.000000,-570.107959,-834.795947,0.000000,,,,,,,,,-37886834037060532722724765696.000000,
3291875.035097,Earth,8566069.623168,38397442.781114,0.000000,6.638021,23.062214,0.000000,,,,,,,,,-37886834037062045650724585472.000000,
3291875.035097,Moon,-312952785.357081,240202546.714107,0.000000,-540.082839,-854.388473,0.000000,,,,,,,,,-37886834037062045650724585472.000000,
3304835.194807,Earth,8649662.711035,38697822.528442,0.000000,6.260634,23.289901,0.000000,,,,,,,,,-37886834037054415040027820032.000000,
3304835.194807,Moon,-319754088.403717,229008325.213086,0.000000,-509.377858,-872.913563,0.000000,,,,,,,,,-37886834037054415040027820032.000000,
3317795.304518,Earth,8728312.892614,39001065.339695,0.000000,5.875362,23.504172,0.000000,,,,,,,,,-37886834037054828456399863808.000000,
3317795.304518,Moon,-326153226.576974,217581107.928637,0.000000,-478.031380,-890.347078,0.000000,,,,,,,,,-37886834037054828456399863808.000000,
3330755.364228,Earth,8801921.126146,39306995.493727,0.000000,5.482687,23.704748,0.000000,,,,,,,,,-37886834037054234720120864768.000000,
3330755.364228,Moon,-332142141.638633,205935191.889275,0.000000,-446.082514,-906.666359,0.000000,,,,,,,,,-37886834037054234720120864768.000000,
3343715.423938,Earth,8870394.921766,39615434.969794,0.000000,5.083097,23.891369,0.000000,,,,,,,,,-37886834037065942319933423616.000000,
3343715.423938,Moon,-337713308.425771,194085112.323421,0.000000,-413.571074,-921.850228,0.000000,,,,,,,,,-37886834037065942319933423616.000000,
3356675.523649,Earth,8933648.087518,39926202.276324,0.000000,4.677092,24.063793,0.000000,,,,,,,,,-37886834037063716908398804992.000000,
3356675.523649,Moon,-342859714.186300,182045676.633362,0.000000,-380.537672,-935.878936,0.000000,,,,,,,,,-37886834037063716908398804992.000000,
3369635.693359,Earth,8991600.866507,40239112.670323,0.000000,4.265180,24.221793,0.000000,,,,,,,,,-37886834037060048937608544256.000000,
3369635.693359,Moon,-347574869.737432,169831946.543493,0.000000,-347.023662,-948.734197,0.000000,,,,,,,,,-37886834037060048937608544256.000000,
3382595.833069,Earth,9044179.604757,40553975.459644,0.000000,3.847881,24.365164,0.000000,,,,,,,,,-37886834037061803758166474752.000000,
3382595.833069,Moon,-351852782.442542,157459334.953179,0.000000,-313.071408,-960.399115,0.000000,,,,,,,,,-37886834037061803758166474752.000000,
3395555.942779,Earth,9091317.914130,40870599.791925,0.000000,3.425721,24.493717,0.000000,,,,,,,,,-37886834037062450271003607040.000000,
3395555.942779,Moon,-355688050.828141,144943369.997647,0.000000,-278.723629,-970.858451,0.000000,,,,,,,,,-37886834037062450271003607040.000000,
3408515.962490,Earth,9132956.076495,41188791.036505,0.000000,2.999234,24.607284,0.000000,,,,,,,,,-37886834037062960444398895104.000000,
3408515.962490,Moon,-359075816.106013,132299825.901625,0.000000,-244.023758,-980.098490,0.000000,,,,,,,,,-37886834037062960444398895104.000000,
3421476.002200,Earth,9169041.846680,41508356.688319,0.000000,2.568954,24.705717,0.000000,,,,,,,,,-37886834037061632234352541696.000000,
3421476.002200,Moon,-362011827.503120,119544477.687634,0.000000,-209.015264,-988.107225,0.000000,,,,,,,,,-37886834037061632234352541696.000000,
3434436.081910,Earth,9199529.604139,41829100.256939,0.000000,2.135422,24.788888,0.000000,,,,,,,,,-37886834037062098427282718720.000000,
3434436.081910,Moon,-364492373.239309,106693332.655208,0.000000,-173.742281,-994.874168,0.000000,,,,,,,,,-37886834037062098427282718720.000000,
3447396.211621,Earth,9224380.745592,42150823.464880,0.000000,1.699188,24.856687,0.000000,,,,,,,,,-37886834037059582744678367232.000000,
3447396.211621,Moon,-366514312.473585,93762533.282092,0.000000,-138.249343,-1000.390443,0.000000,,,,,,,,,-37886834037059582744678367232.000000,
3460356.371331,Earth,9243563.735437,42473326.003214,0.000000,1.260802,24.909025,0.000000,,,,,,,,,-37886834037059107755655168000.000000,
3460356.371331,Moon,-368075079.405470,80768356.668665,0.000000,-102.581373,-1004.648797,0.000000,,,,,,,,,-37886834037059107755655168000.000000,
3473316.391041,Earth,9257054.117396,42796402.792503,0.000000,0.820825,24.945834,0.000000,,,,,,,,,-37886834037058434854538969088.000000,
3473316.391041,Moon,-369172684.222545,67727314.753786,0.000000,-66.783957,-1007.643605,0.000000,,,,,,,,,-37886834037058434854538969088.000000,
3486276.490752,Earth,9264835.084914,43119857.715331,0.000000,0.379806,24.967065,0.000000,,,,,,,,,-37886834037056420549236883456.000000,
3486276.490752,Moon,-369805759.509492,54655588.887753,0.000000,-30.901786,-1009.370997,0.000000,,,,,,,,,-37886834037056420549236883456.000000,
3499236.520462,Earth,9266896.692078,43443484.938928,0.000000,-0.061691,24.972690,0.000000,,,,,,,,,-37886834037056420549236883456.000000,
3499236.520462,Moon,-369973496.046581,41569772.743246,0.000000,5.019309,-1009.828684,0.000000,,,,,,,,,-37886834037056420549236883456.000000,
3512196.590172,Earth,9263236.366499,43767084.890886,0.000000,-0.503111,24.962703,0.000000,,,,,,,,,-37886834037054656932585930752.000000,
3512196.590172,Moon,-369675684.539069,28486216.353331,0.000000,40.934160,-1009.016076,0.000000,,,,,,,,,-37886834037054656932585930752.000000,
3525156.679883,Earth,9253858.707570,44090454.789411,0.000000,-0.943896,24.937115,0.000000,,,,,,,,,-37886834037056306200027594752.000000,
3525156.679883,Moon,-368912699.202949,15421398.016945,0.000000,76.797251,-1006.934230,0.000000,,,,,,,,,-37886834037056306200027594752.000000,
3538116.719593,Earth,9238775.655940,44413390.909979,0.000000,-1.383483,24.895962,0.000000,,,,,,,,,-37886834037053122014353555456.000000,
3538116.719593,Moon,-367685511.553568,2391821.634190,0.000000,112.562998,-1003.585893,0.000000,,,,,,,,,-37886834037053122014353555456.000000,
3551076.849303,Earth,9218006.112633,44735695.325812,0.000000,-1.821323,24.839295,0.000000,,,,,,,,,-37886834037051393582074691584.000000,
3551076.849303,Moon,-365995659.416622,-10586265.991007,0.000000,148.186532,-998.975417,0.000000,,,,,,,,,-37886834037051393582074691584.000000,
3564036.979014,Earth,9191576.446467,45057165.209480,0.000000,-2.256858,24.767191,0.000000,,,,,,,,,-37886834037051261640679358464.000000,
3564036.979014,Moon,-363845288.212409,-23496454.387839,0.000000,183.622553,-993.108868,0.000000,,,,,,,,,-37886834037051261640679358464.000000,
3576997.048724,Earth,9159520.259202,45377599.591415,0.000000,-2.689536,24.679744,0.000000,,,,,,,,,-37886834037055030766539374592.000000,
3576997.048724,Moon,-361237131.848389,-36322453.585151,0.000000,218.826106,-985.993971,0.000000,,,,,,,,,-37886834037055030766539374592.000000,
3589957.138434,Earth,9121877.928645,45696802.322817,0.000000,-3.118813,24.577067,0.000000,,,,,,,,,-37886834037055316639562596352.000000,
3589957.138434,Moon,-358174475.544727,-49048222.758846,0.000000,253.752944,-977.640013,0.000000,,,,,,,,,-37886834037055316639562596352.000000,
3602917.168145,Earth,9078697.315002,46014574.923360,0.000000,-3.544144,24.459297,0.000000,,,,,,,,,-37886834037061179235561897984.000000,
3602917.168145,Moon,-354661213.304733,-61657694.907417,0.000000,288.358776,-968.057992,0.000000,,,,,,,,,-37886834037061179235561897984.000000,
3615877.187855,Earth,9030032.884376,46330723.986376,0.000000,-3.964996,24.326587,0.000000,,,,,,,,,-37886834037058544805701746688.000000,
3615877.187855,Moon,-350701776.600911,-74135082.972380,0.000000,322.600109,-957.260422,0.000000,,,,,,,,,-37886834037058544805701746688.000000,
3628837.297565,Earth,8975945.708752,46645059.413916,0.000000,-4.380841,24.179109,0.000000,,,,,,,,,-37886834037061935699561807872.000000,
3628837.297565,Moon,-346301134.373901,-86464817.999274,0.000000,356.434085,-945.261333,0.000000,,,,,,,,,-37886834037061935699561807872.000000,
3641797.447276,Earth,8916504.238292,46957389.815496,0.000000,-4.791154,24.017057,0.000000,,,,,,,,,-37886834037063554180677894144.000000,
3641797.447276,Moon,-341464855.867500,-98631379.170537,0.000000,389.818014,-932.076432,0.000000,,,,,,,,,-37886834037063554180677894144.000000,
3654757.476986,Earth,8851784.307515,47267523.826013,0.000000,-5.195416,23.840644,0.000000,,,,,,,,,-37886834037061843340585074688.000000,
3654757.476986,Moon,-336199111.131855,-110619360.153487,0.000000,422.709564,-917.723109,0.000000,,,,,,,,,-37886834037061843340585074688.000000,
3667717.536696,Earth,8781866.897712,47575280.393129,0.000000,-5.593124,23.650098,0.000000,,,,,,,,,-37886834037060871372306120704.000000,
3667717.536696,Moon,-330510488.968981,-122413876.863169,0.000000,455.067879,-902.219934,0.000000,,,,,,,,,-37886834037060871372306120704.000000,
3680677.686407,Earth,8706839.800462,47880479.342297,0.000000,-5.983782,23.445667,0.000000,,,,,,,,,-37886834037061029701980520448.000000,
3680677.686407,Moon,-324406132.279568,-134000208.612813,0.000000,486.852601,-885.587019,0.000000,,,,,,,,,-37886834037061029701980520448.000000,
3693637.706117,Earth,8626798.888267,48182937.273907,0.000000,-6.366895,23.227621,0.000000,,,,,,,,,-37886834037057137430818193408.000000,
3693637.706117,Moon,-317893841.444936,-145363658.478900,0.000000,518.023484,-867.846300,0.000000,,,,,,,,,-37886834037057137430818193408.000000,
3706597.715827,Earth,8541844.333859,48482482.364877,0.000000,-6.741990,22.996240,0.000000,,,,,,,,,-37886834037055813618818351104.000000,
3706597.715827,Moon,-310981766.721184,-156490123.946959,0.000000,548.541970,-849.020693,0.000000,,,,,,,,,-37886834037055813618818351104.000000,
3719557.735537,Earth,8452082.957395,48778944.193687,0.000000,-7.108601,22.751825,0.000000,,,,,,,,,-37886834037055971948492750848.000000,
3719557.735537,Moon,-303678599.213122,-167365718.736963,0.000000,578.370144,-829.134610,0.000000,,,,,,,,,-37886834037055971948492750848.000000,
3732517.785248,Earth,8357627.521643,49072156.319387,0.000000,-7.466272,22.494693,0.000000,,,,,,,,,-37886834037056156666446217216.000000,
3732517.785248,Moon,-295993513.527998,-177976880.435663,0.000000,607.471036,-808.213796,0.000000,,,,,,,,,-37886834037056156666446217216.000000,
3745478.184958,Earth,8258594.234465,49361963.157156,0.000000,-7.814571,22.225169,0.000000,,,,,,,,,-37886834037051613484400246784.000000,
3745478.184958,Moon,-287935964.572860,-188310623.306745,0.000000,635.809318,-786.284774,0.000000,,,,,,,,,-37886834037051613484400246784.000000,
